temperature,humidity,rainfall,N,P,K
0.33956977192523297,-1.2634949519490706,0.7073633285816442,27,57,24
-0.8991185545377637,-0.7193539204628038,1.477071456867892,10,79,18
0.9316407296918113,-1.3086664365217964,0.8342078199094715,30,75,25
1.2217164657155226,-1.1882929738291297,0.7930071490380438,40,70,20
1.4944103739397856,-1.493791440137835,1.7356387128209139,38,55,19
0.7445074748619065,-0.35960504195069154,-0.24404786571381004,35,58,20
0.9199834650892401,-0.1839713134495354,0.442490877488036,38,61,21
1.9439943231497678,-0.12236418210329275,0.0940861739942223,33,58,24
1.6165528365166342,-1.4128894723970702,1.3313630054475365,16,56,17
0.6075064879290046,-0.9888032635332478,-0.1292439808987834,31,72,17
1.1108868477158267,-0.6652704205893116,0.33762335396944687,16,80,20
0.6645105877649785,-0.6401584559261925,0.3144895627397763,27,72,17
0.3369308716984759,-1.6777404918807235,-0.1264592184401995,40,62,19
-0.8177947557429392,-1.4682558780331674,1.3998966874073597,18,58,16
-1.4413824529513488,-1.6525640963788615,0.07295367506988801,3,68,16
2.244243143011915,-1.5158914397618135,1.0559048903391421,26,67,24
-0.16030662382151778,-1.408771967341938,0.32941962578951495,16,70,20
-1.238158752828436,-0.6969719140009848,1.6585125566357506,24,63,19
0.6452769536975067,-0.9595570368101205,1.378664044516974,9,76,25
-1.1996020523438904,-1.0912515425994793,1.6192940610824833,16,55,19
-0.16632744994770765,-0.940554491298551,0.19689337987159167,28,75,21
-1.4389837317970637,-1.485798745509966,0.6585510210609623,16,71,24
-1.2777933308005123,-1.1729500658142793,0.5334550515702677,24,70,21
0.5171093806326366,-0.9901563956080104,1.511253940319944,38,72,21
0.8892425052564105,-1.6779333526566458,0.9759085052585209,9,66,21
1.5400083391456112,-1.619708072331859,0.6589500026295887,34,56,17
-0.2826043722929697,-1.1139129362553037,1.3444888300335796,1,76,19
0.25087178445833386,-1.3381523514460374,-0.16372788321987197,6,69,19
1.1289588607253604,-0.6068394166824526,1.0613780251647578,26,73,21
1.5191557595051879,-0.19785346654978742,0.09182417068230952,27,61,18
-0.4271431062256293,-1.1229125822589325,0.8628044631222647,27,71,23
1.7623354081935008,-1.4572735911398458,1.1853692533772549,36,61,21
-1.2079019653879912,-1.6609608064870591,1.7091651125885483,17,73,18
0.6225470453182321,-1.5231698225238028,-0.2137158088311013,26,72,22
1.0590103566615232,-1.7625713485233978,1.4059862049315743,17,64,16
-1.4258791489294362,-1.5569330928914935,-0.1881914687485059,14,74,19
1.8720291547622006,-1.819281079754126,0.2447322953221429,39,60,15
1.8400629642337827,-1.8456251845283056,1.0155686006676117,6,66,15
0.7681800534592901,-1.606624475267124,1.5366485027404007,8,59,18
1.7586038969361506,-1.0760702110356486,0.4648719446275083,2,67,18
0.5566437669564023,-0.8707438659858828,0.7931043027898983,1,76,17
-1.4221528365841842,-1.6477280658341942,1.088545198573362,16,73,19
1.07826975220756,-1.0909552977660215,-0.22114647418637212,23,75,25
-0.9328840091374676,-1.1336311692714813,1.676305927226964,32,70,20
1.0448853608773223,-0.8393394930183412,1.2289967333161942,28,59,22
0.4579830797425028,-0.22585310311480664,0.7627362060912269,5,62,23
2.0415453389212987,-1.570347382364846,0.5929836789044243,36,67,25
-1.1995960890020878,-0.6538311691532025,1.2686116042380071,1,66,23
-1.1809909109646184,-1.7595996301269226,1.3276651824486974,24,73,20
1.1067502835281315,-0.6744803623093498,0.468446444495341,17,67,18
1.5589861756763395,-1.157837550330742,0.42241837400729104,5,55,18
-0.15982747454215177,-1.189225711696875,1.5475078869224959,5,56,24
2.0924952345092613,-1.7762125550410606,1.5943355767224299,37,77,17
0.965505315219539,-1.6170233197217174,1.076133443689603,13,73,20
0.07902242454774398,-0.967472612555822,1.0350197711255837,6,63,23
1.1591774365569378,-1.6102528675246917,-0.05308566423080181,16,77,22
1.488362798699753,-1.7531097646521203,0.028653133040533598,25,64,20
-0.41757528281507955,-0.9071301474043416,1.6168403692067477,34,75,24
1.8283583721487382,-1.466565622371343,0.8151040566501114,20,77,23
0.4891651392180173,-1.1927245481679318,1.704417464150342,35,80,25
-0.2110903616257482,-0.6352706259792575,0.27112125229102596,14,75,24
1.5864291842867992,-1.0363060505166997,-0.05453232731163499,36,80,21
-0.998917696836543,-0.49117635843832697,1.5947661420872732,7,77,18
-1.1172775498820808,-0.545861776629941,1.6802610087452627,29,78,25
0.6440235477427367,-0.403960608327777,1.4342319811787503,30,60,21
2.059672509385783,-1.251972221435667,1.0270140741123233,20,74,16
-0.38375774625667786,-1.0869347545752108,0.6854272864855296,19,57,23
0.025787271296660277,-1.3820415951631853,-0.04885700814296423,3,60,19
1.0803556793932665,-0.21535122951926658,1.318873222898961,5,77,19
-1.360243814042986,-0.4559966864981212,0.6626035966659017,5,68,20
0.767748992141561,-0.36015700328797773,1.5662177062960654,37,73,21
-1.023400736843316,-1.4425451273031389,0.6145010436936004,9,59,24
2.051894168506736,-0.6949372414408262,0.5713982871972454,20,72,15
1.1559714993627848,-1.6212607394114626,1.294159326412449,31,56,23
2.1104290674671904,-0.6941794105114782,-0.03378335293268881,0,70,21
0.7653627053154142,-0.19658494434352733,0.9061057931369839,21,74,15
0.9795486276405205,-1.649951839300739,1.3488318440697469,13,67,18
-0.18199493450752796,-0.5173285346542075,-0.2094010980913998,27,74,20
-0.48239036092546334,-1.5635786845339974,1.0761398882108888,29,72,24
-1.2982345504717132,-1.7240332882438352,0.9446912368669815,5,68,20
0.732341866481181,-1.1478314938622054,1.1274305373097366,39,57,19
1.7835304385146007,-0.7708587886847786,1.4093380803494424,22,62,16
-0.7145069636766944,-0.6816066017641402,0.6072114183519585,18,55,23
-0.5172244783755633,-0.5049516690659774,1.0232917670285175,39,77,21
0.9765105706660224,-1.6259544066226337,1.3729179138729533,13,75,20
1.155125342839215,-1.0470248104949278,1.1273216465576645,27,71,24
0.06604161015775956,-1.3881958843075495,0.104074430339761,26,64,22
-0.9095765197965797,-0.08043426125594196,1.4876498719337135,23,55,16
-1.2573077643301036,-1.0682657610217376,0.8298989267106606,4,69,19
-1.2585666062294387,-0.9406110048017908,1.404706768169263,20,67,19
-0.620968129306072,-0.40058197716352706,-0.12223999017195167,7,74,17
2.199390877995093,-0.5940938794657555,0.38472681686524457,17,64,18
0.8447486372794485,-0.2303825553621389,1.7230885435973076,35,71,17
0.7429213800135376,-1.197678760545587,1.2546528293706254,11,72,22
0.7968805588098373,-1.2841442358560422,1.518929619968225,20,60,22
-1.1996598230817834,-0.23065115174405515,1.2675567629554687,10,71,18
-1.1002505754871168,-1.0127577652311948,0.3456630262222947,33,61,24
0.45326696129791183,-0.30426114835934936,-1.2882624760790284,3,49,18
0.33697371729206255,-0.9076471251974934,-1.2186508584824138,22,59,23
0.6012719651826598,-0.5464308121507258,-1.2109613783495212,36,58,25
0.6742209921299276,-0.4666885581752737,-0.5547910095740923,4,43,18
0.42746263121323974,-0.7561735617753151,-1.2997040116500582,29,54,16
1.2608234785516834,-0.7805484266812357,-0.5794242665537949,32,43,22
0.33966066202450496,-0.7279932214506993,-0.5462810587087064,14,55,15
0.6544629355819921,-0.8047006807143714,-0.6753427771203026,5,35,20
0.40265449920341895,-0.5787349161924998,-1.210665572092514,25,57,24
0.5743539242273369,-0.7057509950687224,-0.7668325014584529,11,53,24
1.06781444566291,-1.1496325463963983,-0.9080900558091323,40,49,17
0.024633472310116297,-1.1724291556351738,-0.6557136259465379,38,56,25
1.202590335747953,-0.6571607809453777,-1.0650564420108104,27,43,23
-0.22468294496009458,-0.5824738285773494,-1.246577574506773,24,38,22
1.155309813356253,-0.8842537839154098,-0.5281622594482254,23,45,21
-0.0012857790153880913,-0.9321624678863735,-0.9112811579836342,29,57,20
0.9256830253114453,-1.0916579661214751,-0.64469340755201,31,35,23
0.5054027026618865,-1.249600628803909,-1.0497950057168597,0,55,25
-0.021707883993437583,-1.1973503836307668,-0.5302908167621883,7,45,22
1.0889121010715102,-1.253165172016383,-1.286651613657308,17,58,25
0.14304688679199573,-0.7138844073851947,-1.2441062935104579,11,44,17
0.517264733686438,-0.44565517140566074,-0.5604966505703108,22,49,22
0.282126091429631,-0.9953695438974395,-1.00483532492982,9,51,19
-0.08987289652136163,-0.7290355782271472,-1.138689719163919,28,48,15
0.33612559734956177,-0.8901024269800616,-1.290441400029504,26,50,19
-0.0402693176892183,-0.9801554665610309,-1.3029086806247512,36,56,20
1.1061625654780356,-1.143958939657457,-0.9162308901204369,8,60,18
0.9792907758224014,-0.5954921389601747,-0.7410128818187826,24,37,21
-0.03774218419621816,-0.8203943056216405,-1.04229639352236,22,43,24
0.29189796226367964,-1.2502374807981387,-1.127038849853345,36,43,24
-0.25814673426552115,-0.6807388136321763,-0.809310531230019,22,44,24
0.8780437839107863,-1.1492604684672,-1.1358184654421593,17,43,22
0.4897576828540766,-0.47164554698903055,-1.267110961539965,8,45,15
0.14278125833370556,-1.4139357975003917,-0.8728470394757226,7,56,23
0.5921558387413168,-0.6442226367855088,-0.8450992947779814,36,57,16
0.6091492453884862,-1.2184929490328076,-1.080106754986629,11,45,19
-0.27656562453704336,-0.5251604695884726,-1.1141108706148188,6,36,22
0.5709589536411661,-1.1806967241759687,-0.6786222838946728,17,57,20
0.07175092426596044,-0.293184687718607,-0.5691270690304424,4,47,20
1.0406877588542383,-1.353003175696991,-0.8810457822060188,9,49,16
-0.02212341573407106,-0.4408717934108589,-0.6985751910013275,25,51,24
-0.09697684052786193,-0.9052567732023313,-1.1825608416828781,36,44,21
0.29408544798491937,-0.3555395164516905,-0.7509361303980735,21,38,20
1.083313599641389,-1.1977800353203567,-0.5944813523738706,37,57,20
0.16608744992183944,-0.6774646254348295,-0.7152850510171428,32,48,18
0.8740728619612094,-0.35579486231477714,-1.3036775442277337,29,44,20
0.42700439412322866,-0.7484908432095437,-0.9678478549429649,25,51,18
1.0619697623131026,-1.2786101621031152,-0.822402607345002,10,44,24
0.17275505863823165,-1.0834584036424801,-1.2097359632737361,23,35,18
1.255014776730288,-0.6428037624776701,-0.7135828933338314,9,60,23
-0.050337516636507124,-1.1076655336206702,-0.871009968350939,3,58,21
-0.01456811055435865,-0.6521197707956903,-1.0009061352449253,22,42,22
0.6670384185284843,-0.38736660226487696,-0.6004515929291028,12,39,21
0.7361695813155932,-0.4932248853247771,-1.263612117367281,39,36,22
0.5965209140783216,-0.45318203711198607,-0.6354410218088214,32,41,16
-0.1548962807385595,-1.2269749020189684,-0.9351483919728434,30,41,15
-0.03345181951737712,-0.5808117200473377,-0.8447471445500194,19,36,22
1.0659558563158047,-0.40783303629004236,-0.7223784498764713,4,46,15
0.2855357738308884,-0.8617492449721875,-0.777452423354496,21,39,20
0.2922185526251351,-1.3127294308814776,-0.5885162230283477,35,57,25
0.583052843898617,-0.6368470109214955,-0.7085766448747137,22,55,24
0.6287382207522695,-0.9721859637105742,-1.1394537563828289,35,51,17
0.4595848305852834,-1.1711278314986475,-0.6151643263737736,17,56,17
0.9602447944328302,-0.4447386024594815,-0.7570595594628506,28,57,17
0.9807516365423764,-0.9304339576073967,-0.7075698361144408,22,36,16
0.24550025544176124,-1.3328497475535128,-1.0797054536815354,11,41,19
0.1371378471522685,-0.4624827301053001,-1.232660153409958,38,38,18
0.6245984526757361,-1.2245304620834325,-1.2649788707501255,23,37,24
0.6491154475833318,-1.2636882651313284,-0.5744463505106971,25,35,20
0.7428263339450198,-0.619331698449846,-1.1851771446098298,40,45,20
-0.2854881132307073,-0.5943610009221504,-0.8057766620578282,23,58,19
0.2048526303370075,-0.5252561281451682,-1.211102798009335,2,56,23
0.5101882024846869,-0.8075971181574957,-0.9341525634683812,3,56,17
0.6219427112922352,-0.8470539914444549,-0.8780926532163783,26,51,25
0.7375120502443724,-0.45951548141153864,-1.1399440650625579,39,42,20
0.4727079967982829,-0.8478588501696258,-1.2276007743226651,27,59,20
0.2453830053569461,-1.017898104853335,-1.2507032156225362,24,45,19
1.1053911591180405,-1.3727513142545116,-0.9040885478939672,7,40,17
-0.2789116573245708,-0.45141762230278926,-1.0454513095551405,15,45,23
0.8636101165476523,-0.9828912323658062,-0.9197112471982956,26,52,23
0.8539895020562768,-0.7576186343185576,-1.056074422044312,20,45,16
1.1052993682953964,-1.3442998464086608,-0.630843061163782,34,54,24
0.23476096424956253,-1.0441675185545205,-1.0844419567924597,19,51,25
1.1610120500700587,-0.38782996249445034,-0.7078887037842063,29,41,21
1.0628344014432463,-1.1256175965629507,-1.1856695580873187,20,50,22
0.7893747637865612,-0.3789200897218012,-0.9694232299102621,11,40,23
0.8611783313395642,-0.6491799841099464,-1.0665605579716129,15,54,15
1.0414785623710738,-0.8470740860130517,-0.8725734636322026,35,55,22
0.9435806673622836,-0.5085094064159117,-1.2391957826828854,9,59,25
0.9521976271324663,-0.7312431324548379,-1.3202717488370934,40,45,18
-0.05715563701857306,-0.3728859721896315,-1.2876732755740685,35,38,19
0.9719514763541217,-0.517330549142796,-1.273515759568891,14,58,17
0.9414800935454194,-1.387731595454445,-1.0102590748118871,40,55,18
-0.31564627541239043,-0.7958912646112913,-1.2453998468865388,18,36,23
0.6088117506616295,-0.46427742334288946,-0.6877262878566893,35,52,15
0.7350357562648913,-1.0098746488409558,-1.1106036316387218,4,59,22
0.46410819817867366,-0.45522671607364584,-0.6071233111634963,22,51,16
-0.14779055503801944,-1.0425768951674037,-0.7197059742379416,33,47,17
0.05147135481108733,-1.1464416768899888,-1.18172807612871,2,51,17
1.0673162172452626,-0.9661380803566284,-1.2858228613236675,16,51,21
0.3589165751685553,0.733342947233601,-0.886872035120772,19,55,20
0.5368389024221487,0.41740798925470457,-1.1769034406857466,8,54,20
0.27623370924648566,0.5777883861954509,-0.8766314580221398,36,55,20
0.5052905626019949,0.42966333185213335,-1.2213186624345018,10,56,16
0.8419860910418224,0.7118922868273846,-1.0685328759567616,22,56,17
0.8446422669848446,0.8191499107541467,-1.100512857537492,9,57,24
0.5818905532239612,0.5286360992061259,-0.8550411664040151,34,59,23
0.3791898119060318,0.6329380676322622,-0.918078802637158,31,51,25
0.8034161582198348,0.739223942967014,-1.1218081223926697,0,49,18
0.4993961202116611,0.47790307078574884,-1.032047124600864,21,39,20
0.7731470391653216,0.6851993143211401,-0.7933501395562712,28,35,22
0.44785024994268685,0.6725308645383058,-1.0705000381428837,17,52,17
0.5152431825433573,0.48867894852394134,-1.0820023504089704,24,42,23
0.6699880979478553,0.6055647191264442,-1.0474584110294953,28,46,16
0.8175931589271819,0.672551380514194,-1.199682457651649,21,38,21
0.8232776715383067,0.6149172748678983,-1.1408481999135316,34,60,25
0.44399526057246524,0.4029666785463786,-1.1035058155250543,19,53,22
0.29510956453378145,0.6058712781055348,-0.9452476788116798,31,58,15
0.2951172404351543,0.5463452024250132,-0.9890458249984493,19,35,24
0.6593983406624059,0.790560157072219,-0.8336317103099541,24,53,17
0.711404849950385,0.7392806060743357,-1.0978980431657395,13,47,20
0.6174233436217171,0.6440154802581348,-0.9994862783514902,31,53,16
0.796817818291231,0.39610955571832657,-0.8499428475571795,28,45,23
0.3205876154778035,0.6704087638922237,-1.203934970844057,31,37,21
0.658847475235036,0.4577558725515612,-0.8545246401158726,33,60,15
0.5080647728122425,0.49978173858444724,-1.2094179036715935,34,45,21
0.5301964092708509,0.661539197963282,-0.9644089948674784,13,57,25
0.45038487761216933,0.7743490911831863,-0.8310906654142425,33,57,17
0.6071470578226463,0.7198332337180593,-1.071921209420186,32,57,22
0.4365384364567646,0.774941190441854,-0.8512977338117982,23,59,25
0.6102367029382029,0.4542136100141668,-0.7933804661157461,35,41,18
0.5965390845921474,0.5899940885414047,-1.0006290825266622,6,48,24
0.5271743519878405,0.7618405290773739,-0.9991056020624742,29,36,25
0.39359835185244874,0.6582303213866098,-1.0858544151352216,4,36,22
0.5911525711731523,0.6969473894635868,-1.2105996976555413,10,59,22
0.7169730211011495,0.5983741764231786,-0.9105569186411226,14,48,21
0.5951230170825257,0.7921840105358173,-0.9639395536241139,8,50,21
0.7816246198946725,0.7454720158998133,-1.0632092352792784,20,40,15
0.4366530653575538,0.704667221073027,-0.8206464998640631,36,43,22
0.8413581268541885,0.5241167265899205,-1.1528288334309638,14,57,15
0.3398650531450799,0.7646660748520516,-0.9530398526915678,11,60,23
0.8324106213589577,0.800696489493459,-0.8116490452599837,10,59,15
0.5252389088140199,0.5066963983334473,-0.8629161439195637,7,60,25
0.8399555168628511,0.6518559862033935,-0.8198922358954519,2,47,15
0.7846905183076297,0.8316814377603111,-0.88273093770976,20,45,22
0.48511692295639147,0.5134999691901003,-0.9799640325222098,2,39,15
0.43930438213501327,0.8317796589046315,-0.9212224841640225,27,40,24
0.29469793790303356,0.717447607055408,-0.8813472644100848,35,48,15
0.40866516453787904,0.46996826979246326,-0.888896630895159,4,59,25
0.7367171500164087,0.6344896156014576,-0.8085654917901116,1,48,24
0.5425969820097866,0.6010032435190344,-0.9196927801231638,36,43,21
0.40227536972382516,0.8232594521998406,-0.8542598793073289,11,46,24
0.3352990315593465,0.6274553799610195,-0.9156538947125261,34,47,19
0.2869783158917457,0.6926517045999937,-0.9645159615450234,21,44,18
0.4839777034418065,0.6484854093994055,-1.168883375902563,17,58,20
0.4181740458750977,0.43386311870264893,-1.0790222749120812,25,40,21
0.3792688286540038,0.8287662881262411,-1.0551786361334539,2,38,18
0.7996630177499189,0.5750590619021342,-0.8620886792162,9,48,20
0.8490306307616824,0.6456815652017278,-1.1297083867828883,37,49,25
0.5426847906869942,0.7240445481695319,-0.827512419861784,36,38,15
0.7600676291456335,0.7245294594735016,-1.0976168279892344,40,58,15
0.8126038882187606,0.5126021924034143,-0.9563688274002161,30,44,16
0.36587660688830215,0.7051029386914577,-1.086149272458764,1,59,23
0.425575793521942,0.7016573495924994,-0.9819755896523154,9,48,22
0.6939424488897679,0.7638050633806293,-1.2196275130345717,14,41,17
0.29428059286403163,0.8272770567711464,-1.2013062564352175,35,52,19
0.644836079235666,0.6945712682758581,-0.9039133597434001,31,48,17
0.49993407724596134,0.5534170201381314,-1.2014664409176024,4,41,20
0.8444375617962515,0.38919939487403854,-0.8857375302004767,30,37,25
0.3553098259499369,0.42672059037347093,-1.1453434595316874,9,35,20
0.722325271477115,0.8089278206012583,-0.9561951538304496,20,41,20
0.7973624181604038,0.7639285150510715,-0.8634771073750428,37,50,23
0.5588052363891758,0.5029310123158915,-0.8240201112089927,34,35,21
0.4634207842731758,0.5613113116707703,-0.9923754716408054,14,37,15
0.7190477366511907,0.4716231829502099,-1.118169444665877,23,39,22
0.5425416369041344,0.742544512472878,-1.0994880132174776,5,45,21
0.3972764498187477,0.6744264327079251,-1.1684635798587613,22,37,20
0.6013947519508377,0.6577263218598148,-0.9727443829247188,40,51,17
0.7101449137511628,0.7023394435680692,-0.9450236775528045,27,56,20
0.749150986311473,0.6594644804788741,-0.911965929774687,31,40,22
0.4766885620187045,0.6021359395959581,-1.2256279423773888,38,36,21
0.4879566015338809,0.39841768432210106,-1.188785545280389,6,37,17
0.7003326150546858,0.39528732854337184,-1.152009514558827,6,47,18
0.8381956594391169,0.38426312600089346,-0.9609230843266845,24,44,17
0.6814823829770166,0.5483300051610678,-1.0830985001447688,25,59,19
0.34945422330450665,0.7720496207471366,-0.8219781186850792,32,56,21
0.45709845680016487,0.6262169829849785,-1.0958543422339944,8,45,18
0.7238611924781421,0.46359946951098835,-1.0735902905661452,19,39,17
0.667852929242509,0.5529212263727257,-0.7938475130037861,39,37,15
0.4563945454349999,0.677151217662995,-1.0916381343914816,33,37,19
0.5789853094909733,0.7850964385695016,-0.9823104961904064,26,54,17
0.7404578680098107,0.7955035813333545,-1.003934153721451,21,51,15
0.5817673891791079,0.5461331905296546,-1.136582116644982,22,54,20
0.5571430383169016,0.7382061805623974,-1.098226187961403,29,45,16
0.6283409938438601,0.4032420767474805,-1.0767492014377351,4,40,21
0.6145625395256521,0.7927589614828382,-0.8177846834257486,10,37,22
0.46224348746812177,0.5411481143358655,-1.0957394757854537,4,44,19
0.5053419137105869,0.5487645704237382,-1.2051343968999273,20,45,17
0.6242430422449551,0.6833070073407858,-0.8615606681759745,23,45,23
0.5573923431393338,0.5394792561010029,-0.9265288008908643,25,48,21
0.7640654779834033,-0.3721065007828477,-0.5746152108001908,56,79,15
0.22085417067764962,-0.1501334014276155,-0.6608808651356907,25,62,21
0.12967655497457414,-0.41303443414480767,-0.6048054891245833,42,61,22
1.6632860489679608,-0.1918634503239967,-0.5501397064561228,42,73,25
0.47805431938731596,-0.2882355151565145,-0.5636194865004764,44,58,18
0.6317632863723341,-0.2761340059880669,-0.7498509017689919,50,55,16
1.6631681450685931,-0.32319267685851233,-0.6662653451152718,35,72,21
1.6292129598063656,-0.4452655143230322,-0.6450282802386197,30,64,20
1.4273080372172078,-0.12569277991225117,-0.5422059782384842,27,64,21
0.29318720160157036,-0.3648418254386381,-0.5389693962346166,50,74,17
0.008331981210037167,-0.46271334412253545,-0.6220223760840471,39,73,24
1.3295933722555475,-0.2186668553515289,-0.7080571127206136,57,67,25
0.784823673270945,-0.1419671534862643,-0.6539786505259101,52,63,19
1.046093554864382,-0.12073926928106606,-0.6702110867186337,55,66,22
0.49611577260046813,-0.3267030885522461,-0.593315423086916,51,56,18
0.8827898494322464,-0.09585710052998161,-0.6611396553436885,36,66,15
1.210357109442635,-0.40306404993829287,-0.6277571610218551,59,55,19
0.4339718133548482,-0.40330989616685603,-0.6134780231956118,50,58,23
1.436237913422743,-0.30941561411099255,-0.5816259785572158,30,65,25
0.7402016991222031,-0.2917661341834829,-0.7562269604361317,20,62,18
0.4364724011868732,-0.17501390386777882,-0.5360065116484068,58,71,15
0.5687087372776722,-0.4956834783455059,-0.5195667385895522,25,71,24
0.4200420256584161,-0.13216409897360276,-0.5765217080375445,52,71,16
0.9480589079245975,-0.17155235565237711,-0.7359771356154946,40,63,18
0.33760870949232796,-0.10743195436319768,-0.7693230881730543,20,60,25
0.9221989759491003,-0.4397743576231571,-0.6885875474404023,48,61,21
0.5831319475584928,-0.4469699567646621,-0.7273771947725243,49,68,22
-0.04945739336049089,-0.2176135940998317,-0.6851666612276023,48,62,15
1.843000837461053,-0.2791728561834525,-0.6064536862724317,32,66,17
-0.1024908517353058,-0.1686258289199536,-0.5250102071415798,21,63,22
1.355082840263372,-0.32047134402884736,-0.6850957172582821,20,72,19
1.6290585371049942,-0.12981214985189013,-0.6227765237564395,25,65,21
-0.08250045398845661,-0.49906000157477415,-0.5928701756429646,41,78,21
1.216879837989703,-0.11066435270460907,-0.7642923186835359,53,67,17
1.8334274832929518,-0.35412111072360164,-0.7049786500767631,39,60,21
1.2098157312397357,-0.12788340776347848,-0.7490546972708021,25,76,17
0.3052478243523505,-0.21212361895771487,-0.6117387260691816,21,78,19
0.12276058363980409,-0.1615798320625752,-0.543753357484604,57,60,17
0.9057264560481036,-0.5128962805827485,-0.6750630337552531,56,75,15
1.173749127925303,-0.16380710482698307,-0.5204036860756638,49,72,15
0.8024893513995451,-0.10765760449006415,-0.6879365363142226,24,80,19
0.28392707596157,-0.16982204024067285,-0.7824837632232777,49,76,18
1.7822008562509153,-0.45356545440157126,-0.5647730987620961,28,68,19
1.536393815262093,-0.38388723319335577,-0.7259722385368492,55,78,21
0.63693541182648,-0.36432738013259003,-0.6043888625622335,50,64,25
1.1608940079017511,-0.3785214496553799,-0.5820340978418754,34,80,19
-0.01316271345626972,-0.33818267064292284,-0.7330957366411345,20,68,23
1.729753760890596,-0.0803331217088849,-0.6040816514499194,55,67,16
1.7746977989526278,-0.3759784817299159,-0.7834207025257715,23,70,15
0.7542361682569146,-0.29374899071869764,-0.5693869024464608,53,74,15
0.6895446433196832,-0.1606561598427403,-0.6484596360230526,26,67,16
0.5834588252061218,-0.25895978587961366,-0.6074523140760159,33,80,22
0.38075404050936856,-0.09586863666690762,-0.61978920295053,37,79,19
1.4677516148984633,-0.11424822988595133,-0.7491164081575497,33,75,21
1.6467529297416375,-0.0683227434396854,-0.7698509521595324,22,55,20
0.8893628367632894,-0.5105844006454076,-0.5775472537748149,20,68,17
0.7825791358102944,-0.23837377596301,-0.6192400640359291,43,68,20
0.3255928562486539,-0.1558690260217563,-0.6287296047045129,44,76,22
1.13401547828332,-0.32489954800783827,-0.7208357386768488,34,60,16
1.166358441793561,-0.22124073516410758,-0.7598846055483927,21,72,17
0.7473601013378771,-0.32466655515093396,-0.6549512287045076,25,68,19
0.7442342890184767,-0.32942074552427736,-0.6956244996823479,41,62,15
0.5472727041962777,-0.4309796144008311,-0.5317788228757522,28,65,23
0.5645676635473026,-0.3569712724346627,-0.6176296473253816,35,64,15
0.9925169523947923,-0.4643878230680878,-0.5841051320249452,52,58,16
-0.07116533626053707,-0.4544317231311253,-0.6336561400226314,58,75,25
1.4526260655678376,-0.50769058913578,-0.5462986412773867,34,66,19
1.5905491008942652,-0.21913226556134954,-0.6577097138595921,52,70,16
1.4268156911552705,-0.15651118424362195,-0.547067754580544,23,57,19
0.363902478040682,-0.3855368805570027,-0.6188532406090719,42,58,25
0.013732710651210197,-0.07359976907768273,-0.5249339757892484,37,62,17
0.8723972913072848,-0.32947822763532175,-0.5870062871606916,44,75,22
0.5116797707606942,-0.14425457922136367,-0.7122421590004417,21,80,20
0.5247137791866984,-0.46238971724960787,-0.7309853888762479,56,76,16
0.5778614002984532,-0.3270517648989098,-0.6146961733066775,29,76,15
0.2480202068510272,-0.4433360412861517,-0.7269957806668098,43,61,20
1.4185254687885065,-0.1213832020858765,-0.7161507444169409,55,60,15
0.15942138586702126,-0.31315372321627044,-0.7279559175159767,44,63,15
0.8247874972400449,-0.36362718271541367,-0.736032331002043,29,67,21
0.3602476586378617,-0.19664784949019903,-0.5634080008258943,47,63,16
1.6809659174402203,-0.2845175181410313,-0.6016046222536517,40,68,17
1.05337979461504,-0.32563094304244655,-0.7402981640244256,58,61,15
0.6204865991226726,-0.469692321496379,-0.5475711379400023,41,74,18
0.3222497977479126,-0.2417273266544803,-0.748831804010955,58,79,17
0.5953091962085932,-0.21163973691185312,-0.7496450780276835,27,62,24
0.1583059565109887,-0.35198723313642716,-0.7105514076284151,27,60,17
1.4223544616229682,-0.23923749513352277,-0.6301545476920422,52,65,20
0.7932412670088425,-0.25015687822795685,-0.5878571046543506,44,55,25
1.5554320911212327,-0.3930412427545415,-0.6917781520345258,21,62,24
1.2349843856805318,-0.21293218858291688,-0.5321829547834884,60,59,22
0.9310790180538295,-0.2629105569616483,-0.5790667656077921,33,77,21
0.5787503510585744,-0.23217107844221846,-0.7394356894273235,59,58,17
0.8711052233819612,-0.1614494379540957,-0.6732260527190898,29,63,17
1.1928792992964263,-0.5098732655076299,-0.6692526686511396,59,63,18
0.9320813631706455,-0.3564706113701117,-0.5331911217889562,29,70,15
1.5315457961509884,-0.2607782248340509,-0.7019355938985764,58,73,16
1.1492641699308226,-0.38136661333219746,-0.704095176277315,55,77,22
0.4149132593682005,-0.36797865822048514,-0.6351443477891063,42,79,23
1.3872212171012523,-0.4573874828604188,-0.7575614660969288,44,77,21
1.408663296485812,-0.16632709392498818,-0.7295505850977605,38,62,25
0.48103609102737827,-0.3586794832817967,-1.0939070141040652,32,76,15
-1.2198086948099094,-0.36857704129982427,-1.03069305933567,13,61,22
0.8359319045712458,-0.48713663492608233,-1.031180361239455,38,60,20
-0.8399652912045678,-0.06999585483321596,-1.0342604720500597,11,74,17
0.1324212408158511,-0.13307628627232365,-1.043304940538007,37,71,16
-0.6797388380405336,-0.41974686466772093,-0.9099392803437568,29,71,18
0.18957295854613626,-0.47185995299894884,-0.9568057206261328,2,72,18
0.19228889827504134,-0.2399821294554227,-0.9564628857434836,6,59,21
-1.2803045475633885,-0.40013522074065616,-1.219275503672452,13,64,20
0.619541106242942,-0.10447026977317632,-1.2432119226279252,8,58,17
